"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows 11 Dynamic Update","23.6.16.1","","Windows 11","22H2","x64","SetupDU","2/28/2023 6:00:06 PM","5023360","5023360","2023-02 Dynamic Update for Windows 11 for x64-based Systems (KB5023360)","ff4c3509-53e8-4da5-b101-7a978bfa644a","KB5023360-Windows1122H2-RTM-SetupDU-X64-TSL-World","None","windows11.0-kb5023360-x64.cab","9223526","Microsoft","Windows","Windows 10 and later Dynamic Update","Critical Updates","Unspecified","","Software","Published","False","False","NotNeeded","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5023360","SetupUpdate:","","http://dl.delivery.mp.microsoft.com/filestreamingservice/files/c0eb0358-91ef-40f0-8903-085f0aee7ffb/public/windows11.0-kb5023360-x64_c468c54177d262cb0c1927283d807b8f9afe3046.cab","http://dl.delivery.mp.microsoft.com/filestreamingservice/files/c0eb0358-91ef-40f0-8903-085f0aee7ffb/public/windows11.0-kb5023360-x64_c468c54177d262cb0c1927283d807b8f9afe3046.cab","196 104 197 65 119 210 98 203 12 25 39 40 61 128 123 143 154 254 48 70","155 232 132 19 192 229 226 23 216 215 178 0 240 206 18 251 58 240 81 111 33 35 118 38 9 44 54 228 164 193 238 122","","","b0f9b26e-b62f-4cc0-b8dc-59baefd8f2f5","Windows 11 Dynamic Update","b0f9b26e-b62f-4cc0-b8dc-59baefd8f2f5"
"Windows 11 Dynamic Update","23.6.16.1","","Windows 11","22H2","x64","ComponentDU SafeOS","2/28/2023 6:00:06 PM","5023527","5023527","2023-02 Dynamic Update for Windows 11 for x64-based Systems (KB5023527)","f725db25-a94a-413a-93e4-5acbda830799","KB5023527-Windows1122H2-RTM-SafeOSDU-X64-TSL-World","None","windows11.0-kb5023527-x64.cab","680444","Microsoft","Windows","Windows 10 and later Dynamic Update Windows Safe OS Dynamic Update","Critical Updates","Unspecified","","Software","Published","False","False","NotNeeded","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5023527","ComponentUpdate:","","http://dl.delivery.mp.microsoft.com/filestreamingservice/files/1b61039f-9deb-4375-be0e-64bc31ac9300/public/windows11.0-kb5023527-x64_076cd9782ebb8aed56ad5d99c07201035d92e66a.cab","http://dl.delivery.mp.microsoft.com/filestreamingservice/files/1b61039f-9deb-4375-be0e-64bc31ac9300/public/windows11.0-kb5023527-x64_076cd9782ebb8aed56ad5d99c07201035d92e66a.cab","7 108 217 120 46 187 138 237 86 173 93 153 192 114 1 3 93 146 230 106","236 0 155 217 176 36 9 64 138 171 182 53 75 101 211 193 31 184 74 18 189 0 106 137 107 142 160 27 184 152 101 114","","","01939d61-d94e-41d3-a9f7-6b693c16d649","Windows 11 Dynamic Update","01939d61-d94e-41d3-a9f7-6b693c16d649"
"Windows 11 Dynamic Update","23.6.16.1","","Windows 11","21H2","x64","SetupDU","3/28/2023 5:00:06 PM","5023848","5023848","2023-03 Dynamic Update for Windows 11 for x64-based Systems (KB5023848)","d97e6855-057c-4ddc-b8b8-214f89c8df2e","KB5023848-WindowsSV21H2-RTM-SetupDU-X64-TSL-World","None","windows10.0-kb5023848-x64.cab","13305814","Microsoft","Windows","Windows 10 and later Dynamic Update","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5023848","SetupUpdate:","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2023/03/windows10.0-kb5023848-x64_79ae6f4c98dc4a93600fe456c289af471ab69fc5.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2023/03/windows10.0-kb5023848-x64_79ae6f4c98dc4a93600fe456c289af471ab69fc5.cab","121 174 111 76 152 220 74 147 96 15 228 86 194 137 175 71 26 182 159 197","37 39 234 126 139 178 240 239 103 89 41 210 137 133 224 207 201 150 237 171 72 229 229 214 48 182 209 220 248 142 47 51","","","e575c18e-2d79-4c0c-9bfd-48a48684c4af","Windows 11 Dynamic Update","e575c18e-2d79-4c0c-9bfd-48a48684c4af"
"Windows 11 Dynamic Update","23.6.16.1","","Windows 11","21H2","x64","ComponentDU SafeOS","6/13/2023 5:00:06 PM","5027572","5027572","2023-06 Dynamic Update for Windows 11 for x64-based Systems (KB5027572)","e7d26ac0-1f7f-47bb-9a46-7e69794a17e1","KB5027572-WindowsSV21H2-RTM-SafeOSDU-X64-TSL-World","None","windows10.0-kb5027572-x64.cab","3547169","Microsoft","Windows","Windows 10 and later Dynamic Update Windows Safe OS Dynamic Update","Critical Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5027572","ComponentUpdate:","","http://download.windowsupdate.com/c/msdownload/update/software/crup/2023/06/windows10.0-kb5027572-x64_2540b19f40241a5c7cae4e782e67c17383965125.cab","http://download.windowsupdate.com/c/msdownload/update/software/crup/2023/06/windows10.0-kb5027572-x64_2540b19f40241a5c7cae4e782e67c17383965125.cab","37 64 177 159 64 36 26 92 124 174 78 120 46 103 193 115 131 150 81 37","147 177 121 163 245 113 207 128 248 31 99 49 202 13 189 105 200 33 5 181 216 21 56 179 238 201 191 21 77 6 211 184","","","6bd1299d-5ce0-413d-8344-8fade780ff5d","Windows 11 Dynamic Update","6bd1299d-5ce0-413d-8344-8fade780ff5d"
