"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","AdobeSU","2/16/2021 10:00:06 PM","4577586","4577586","Update for Removal of Adobe Flash Player for Windows Server version 20H2 for x64-based systems (KB4577586)","20bd2d6b-26a9-4ddd-8a3f-04a79b683c1f","KB4577586-Windows1020h2Server-RTM-X64-TSL-World","SelfContained","Windows10.0-KB4577586-x64.cab","21321","Microsoft","Windows","Windows Server, version 1903 and later","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/4577586","This update will remove Adobe Flash Player from your Windows machine. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/updt/2020/10/windows10.0-kb4577586-x64_025c603f506481a321d52e47e18fe8374b64a3a5.cab","http://download.windowsupdate.com/c/msdownload/update/software/updt/2020/10/windows10.0-kb4577586-x64_025c603f506481a321d52e47e18fe8374b64a3a5.cab","2 92 96 63 80 100 129 163 33 213 46 71 225 143 232 55 75 100 163 165","89 182 148 163 5 79 30 154 106 201 31 87 1 240 43 143 219 6 67 105 111 57 44 226 230 44 246 198 191 104 123 153","","","9710e3da-3001-41cd-98cf-0d759e559952","Windows Server 20H2","9710e3da-3001-41cd-98cf-0d759e559952"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","Optional","3/9/2021 10:02:06 PM","4589212","4589212","2021-01 Update for Windows Server version 20H2 for x64-based Systems (KB4589212)","2964d7dd-8ba6-4c3e-992c-e154a1008cce","KB4589212-Windows1020h2Server-RTM-X64-TSL-World","SelfContained","Windows10.0-KB4589212-v2-x64.cab","3122038","Microsoft","Windows","Windows Server, version 1903 and later","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/4589212","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/updt/2021/01/windows10.0-kb4589212-v2-x64_a2aabdd9d06d57c9275997cab64eb45d6821e934.cab","http://download.windowsupdate.com/c/msdownload/update/software/updt/2021/01/windows10.0-kb4589212-v2-x64_a2aabdd9d06d57c9275997cab64eb45d6821e934.cab","162 170 189 217 208 109 87 201 39 89 151 202 182 78 180 93 104 33 233 52","105 149 50 78 234 243 222 76 117 96 156 226 38 135 72 99 236 246 105 212 119 48 40 43 79 233 162 92 212 190 240 76","","","cb9a2b39-4aa9-4f1f-b32e-e0cbddfe38ab","Windows Server 20H2","cb9a2b39-4aa9-4f1f-b32e-e0cbddfe38ab"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","SSU","8/10/2021 5:00:06 PM","5005260","19041 1161","2021-08 Servicing Stack Update for Windows Server version 20H2 for x64-based Systems (KB5005260)","389107ad-d49e-4725-9ce5-93f3cd89e216","KB5005260-Windows1020h2Server-RTM-ServicingStackUpdate-X64-TSL-World","SelfContained","SSU-19041.1161-x64.cab","15362985","Microsoft","Windows","Windows Server, version 1903 and later","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5005260","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2021/08/ssu-19041.1161-x64_7c0b02b7c1c2419ca955f7a4a4ab3f316dce6e23.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2021/08/ssu-19041.1161-x64_7c0b02b7c1c2419ca955f7a4a4ab3f316dce6e23.cab","124 11 2 183 193 194 65 156 169 85 247 164 164 171 63 49 109 206 110 35","82 36 173 110 141 157 46 145 171 222 203 216 195 166 161 41 193 234 1 180 52 216 52 28 135 49 151 168 99 186 83 174","","","95a80260-e169-454a-a2f9-4cfe05254e1b","Windows Server 20H2","95a80260-e169-454a-a2f9-4cfe05254e1b"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","DotNetCU","5/10/2022 5:00:00 PM","5013624","5013624","2022-05 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows Server version 20H2 for x64 (KB5013624)","7e1c56be-04f1-4981-85b0-f69b39957bd7","KB5013624-DotNetCumulative-20H2-Server-x64-Retail","SelfContained","Windows10.0-KB5013624-x64-NDP48.cab","69557880","Microsoft","Windows","Windows Server, version 1903 and later","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5013624","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/04/windows10.0-kb5013624-x64-ndp48_6f79154c6a693ba11ccaf009e3f65c70ccbda282.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/04/windows10.0-kb5013624-x64-ndp48_6f79154c6a693ba11ccaf009e3f65c70ccbda282.cab","111 121 21 76 106 105 59 161 28 202 240 9 227 246 92 112 204 189 162 130","33 157 140 14 33 244 108 11 170 86 213 251 54 141 45 98 55 2 2 196 188 183 115 21 59 223 48 240 4 38 61 209","","","1b247a8e-08be-4d4c-85e6-a2687f1f4505","Windows Server 20H2","1b247a8e-08be-4d4c-85e6-a2687f1f4505"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","SSU","5/10/2022 5:02:06 PM","5014032","19041 1704","2022-05 Servicing Stack Update for Windows Server version 20H2 for x64-based Systems (KB5014032)","e9824705-ba15-4183-b1af-3c8c8ff5f1c6","KB5014032-Windows1020h2Server-RTM-ServicingStackUpdate-X64-TSL-World","SelfContained","SSU-19041.1704-x64.cab","15671025","Microsoft","Windows","Windows Server, version 1903 and later","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5014032","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/05/ssu-19041.1704-x64_c01ad66716dc695d7aa1afab622e2d8be0eb2d65.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/05/ssu-19041.1704-x64_c01ad66716dc695d7aa1afab622e2d8be0eb2d65.cab","192 26 214 103 22 220 105 93 122 161 175 171 98 46 45 139 224 235 45 101","245 122 50 15 38 85 33 65 29 17 50 107 95 44 165 204 197 167 111 138 83 47 198 106 195 181 128 115 157 0 229 251","","","b207d9a7-54dc-473f-8e24-ac4557d55c1f","Windows Server 20H2","b207d9a7-54dc-473f-8e24-ac4557d55c1f"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","DotNetCU","6/14/2022 5:00:00 PM","5013887","5013887","2022-06 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows Server version 20H2 for x64 (KB5013887)","af93b63d-c15e-44a7-84e0-ac944c464179","KB5013887-DotNetCumulative-20H2-Server-x64-Retail","SelfContained","Windows10.0-KB5013887-x64-NDP48.cab","70356524","Microsoft","Windows","Windows Server, version 1903 and later","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5013887","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2022/04/windows10.0-kb5013887-x64-ndp48_aa0da938276607c9736d87066ade1776dafd7aa5.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2022/04/windows10.0-kb5013887-x64-ndp48_aa0da938276607c9736d87066ade1776dafd7aa5.cab","170 13 169 56 39 102 7 201 115 109 135 6 106 222 23 118 218 253 122 165","157 1 148 63 245 141 83 200 193 45 161 204 230 188 167 2 118 9 63 1 253 137 61 127 109 82 103 230 49 57 237 148","","","10df55bb-7aed-4eb7-8584-bba80fa818b0","Windows Server 20H2","10df55bb-7aed-4eb7-8584-bba80fa818b0"
"Windows Server 20H2","22.6.14.1","","Windows Server","20H2","x64","LCU","6/14/2022 5:00:08 PM","5014699","5014699","2022-06 Cumulative Update for Windows Server version 20H2 for x64-based Systems (KB5014699)","268f7033-a18e-4add-88c6-c07a37cf3556","KB5014699-Windows1020h2Server-RTM-UnifiedCumulativeSecurity-X64-TSL-World","SelfContained","Windows10.0-KB5014699-x64.cab","693541374","Microsoft","Windows","Windows Server, version 1903 and later","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5014699","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/06/windows10.0-kb5014699-x64_202eb4370b02f689b4904b69f13076b66ce5e1f1.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2022/06/windows10.0-kb5014699-x64_202eb4370b02f689b4904b69f13076b66ce5e1f1.cab","32 46 180 55 11 2 246 137 180 144 75 105 241 48 118 182 108 229 225 241","15 176 49 18 68 239 34 129 54 213 140 181 253 148 1 214 120 19 2 44 215 209 41 26 243 121 255 66 81 233 15 20","","","6ef6d39e-c36f-40ef-a23b-1c0cbcc42ca4","Windows Server 20H2","6ef6d39e-c36f-40ef-a23b-1c0cbcc42ca4"
